sample_id,dim1,dim2,dim3
I2568.AG,0.11576417026945679,0.23473906040028966,-0.757800852479774
I2569.AG,2.18328400571947,-3.10014130564414,-1.3744514084591861
I2573.AG,-0.9456923401857839,0.40037212092477653,-0.6203165150496215
I2575.AG,4.2112073619454735,-4.286900865614872,-0.8155551703415895
I2596.AG,-0.7526061417538458,0.4655440718570551,-0.37898403581979584
I2600.AG,-0.4946072154508078,0.5641553216071759,-0.42006441074800993
I2601.AG,-0.478264133263754,0.1858387741784456,0.30073877819230177
I2602.AG,-0.2691748490431929,-0.03133181426698752,-0.4183301146729764
I2605.AG,0.7497547692481265,0.012443138751970452,-0.2500703448770523
I2609.AG,-0.4855687319390811,0.8153224458004936,-0.5028001323204925
I2610.AG,-0.4450387763007032,0.5166953188332468,-0.8586442867285329
I2612.AG,-0.7454555006957163,0.03552027885066695,-0.31052380940884555
I2618.AG,-0.36716417903924886,0.42192213590176764,-0.4512414857684942
I2629.AG,-1.3559375601646058,-0.17339681171268423,-2.9774748093296277
I2630.AG,0.7096658970253034,-0.05020695712336881,-0.36045404485585597
I2631.AG,0.9017004067638015,0.07795963260907912,-0.41676341909269293
I2633.AG,0.7858871147872953,0.04464631968692379,-0.5995515908158474
I2635.AG,0.6444873845379846,0.114527467506245,-0.34494773155834635
I2637.AG,0.7124839349994553,0.0025063836800700836,-0.3856871780397085
I2639.AG,-0.1556401630670617,0.16927455660734955,-0.14955797055497713
I2650.AG,0.8137084933179775,-0.0697420202675994,-0.4056162887511187
I2651.AG,0.9942738609792302,-0.0322257023951163,-0.1443328676724472
I2653.AG,-0.5170179865195765,0.35869305427758635,-0.08495383922167127
I2654.AG,-0.4158558853805587,0.9856714766335659,-0.35078421150611155
I2655.AG,-0.04483822424857588,0.585392399329973,-0.5098423224101226
I2659.AG,1.2075663724148873,-0.16405111396652752,-0.5095812396893932
I2660.AG,0.8476914339157074,0.01464835483787958,-0.466850061793977
I2691.AG,0.8341169135001382,-0.21785665291738324,-0.6249478328465918
I2692.AG,-0.2515599734551683,0.35478925901374414,-0.6136176578959999
I2693.AG,-0.6020594937843305,0.4724404237060127,-0.614299500060124
I2694.AG,-0.4153542607601804,0.7225855572430397,-0.5059626408010618
I2695.AG,-0.5273200300886078,0.6691087235007743,-0.2247107956203309
I2696.AG,-0.517763967152074,0.6393074808972457,-0.5825109751592161
I2739.AG,0.5708700435246545,-0.03708712027036674,0.7498941761944813
I2741.AG,0.6001392553994808,0.10887295926513334,-0.09658135929083089
I2743.AG,0.4391448428442464,0.06442273185194618,0.2445212515834437
I2744.AG,0.6447468443695408,0.34991025117609315,0.5023203341404375
I2745.AG,0.755686341187499,0.1819507401427814,0.741044579401071
I2746.AG,0.5873895516888429,-0.14891192920521884,0.5531338357585242
I2752.AG,0.7247630244761061,0.37803659082992364,0.2254656775737445
I2753.AG,0.809675591597539,-0.04977981607794073,0.10382746310164545
I2754.AG,0.4604564739413891,0.0452354709052612,0.1932026650090247
I2755.AG,0.021883359790920192,0.2271945345946929,2.0962909447132994
I2763.AG,1.3632824335454568,-2.542564162215693,-3.1861084881842374
I2783.AG,0.5489021963657208,0.36664456701443265,0.037123124683356316
I2785.AG,0.9833490801563902,0.6203650062858926,0.4101883027701917
I2787.AG,-0.5667259773584797,0.36980261993250807,-0.30522225589480045
I2788.AG,0.9597236235751273,0.5512831247195856,0.6779322857167194
I2789.AG,0.44975175287522645,0.23077832979747315,0.04535763321309994
I2790.AG,0.4930909426069231,0.533197215145381,0.37740186407342596
I2791.AG,0.3675085505952428,0.4107305110314172,-0.03013166170782899
I2793.AG,0.2206051205280489,0.4869372275615448,0.36000266474340525
I2796.AG,0.2827181485542429,0.8652258445437909,5.360022078000613
I2799.AG,-0.47854739591346074,0.24373989680958696,-0.6844073861191285
I2859.AG,-0.37956524091096944,0.2591727230555054,-0.5411173160977147
I2860.AG,-0.7310552676656782,0.1857710626438811,-0.4799150242676093
I2861.AG,-0.44756399787211903,0.7262801613155183,-0.5781052710830885
I2932.AG,0.7354174781760715,0.08585175481477643,-0.3171372234559828
I2933.AG,1.047704374622779,0.10358484278704536,-0.4625672363719764
I2934.AG,0.6870798839444585,-0.08037002145759031,-0.41310891868677607
I2935.AG,0.8721821371467421,0.07338686481341325,-0.3593482133148823
I2977.AG,1.224735557584634,-0.09333681247613793,-0.38967715443412876
I2978.AG,0.6596029453605625,-0.025529612306434822,-0.3172850563993685
I2979.AG,0.8499531021725676,-0.010843014421431879,-0.2571996146786538
I2980.AG,0.7054803501862956,0.014193357620947221,-0.25288088823028027
I2981.AG,-0.4467911228702397,0.49223117079285084,-0.7347810348914762
I2982.AG,-0.6538366018256803,0.2763195319131711,-0.5246360533162592
I2983.AG,-0.5605673964161915,0.2063978022568686,-0.5088641981518067
I2988.AG,0.8891113270497084,-0.4286471526347638,-0.2578978386533754
I3005.AG,0.7827787067138925,-0.01269819050723073,-0.29664068205721056
I3011.AG,-0.10172403816058836,-0.14479192372521169,-0.051017510047279724
I3014.AG,-0.2240064001325246,0.378784358696172,0.18519910184149535
I3019.AG,-0.6165511242637108,0.38148820668080435,5.142633424624569
I3025.AG,0.5896876895981684,-0.12723910472538003,-0.669101600731524
I3033.AG,0.9170295273932271,0.045803325918952094,-0.08467468641927156
I3035.AG,-0.700364404325406,0.67591798936346,-0.8587889080662382
I3037.AG,-0.2278484267055555,0.7500676816175829,-0.36891413327350076
I3039.AG,0.8958205062134896,-0.031041645449595208,-0.23393217291848648
I3040.AG,0.9480267691049584,-0.13624872883614225,-0.3136359776731945
