sample_id,dim1,dim2,dim3
I2793.AG,1.6615726264778485,-0.5619757379756228,0.05567543402494031
I2799.AG,-1.5204767169544757,0.04378798859504212,0.10950273661446706
I2859.AG,-1.4834091001279455,-0.0425258445264936,0.14476724613851832
I2860.AG,-1.4502583375990088,-0.03281723900358363,0.08248314763952112
I2861.AG,-1.5397385729627995,0.09761535150714476,0.1821073830028986
I2932.AG,-1.4969304937711065,0.11067949825923365,-0.04883639557449479
I2933.AG,-1.469693290398178,-0.027997751978547807,0.003881871910767456
I2934.AG,-1.4916337427033233,-0.04101662432498733,-0.09981474491575683
I2935.AG,-1.5501349870430272,0.025146294962306796,-0.0037119629920180017
I2977.AG,-1.6257339851444492,-0.08310839487370464,0.0514937809200186
I2978.AG,-1.5771749605084477,0.0415282952599286,0.04187751171795239
I2979.AG,-1.514415720783638,0.038476901936742906,0.004935414766353006
I2980.AG,-1.5098934728561948,-0.047460521267481424,0.019466663535475374
I2981.AG,-1.5155706594685736,-0.07767995322537678,0.08401996394466076
I2982.AG,-1.4355939645922364,0.0366902955232767,0.16003143663152272
I2983.AG,-1.4421099192928624,-0.04433864101515386,0.048944603100728845
I2988.AG,-1.4895684529029476,0.05150142658746935,0.062130273702950566
I3005.AG,-1.4885112948049695,0.01174324808019069,0.04104599565269025
I3011.AG,-1.4711038444766822,-0.0019276976592558065,0.09942672765207876
I3014.AG,-1.5737792312517807,-0.007467463779566963,0.15562360439756984
I3025.AG,-1.435906377024537,0.014940542645013521,0.08255321580075899
I3033.AG,-1.600830141438594,-0.0554889682060718,0.09931772809116687
I3035.AG,-1.468323229827467,-0.05655450008344118,0.08128335334022105
I3037.AG,-1.5022696957598678,-0.010741331106343604,0.10999790779422162
I3039.AG,-1.508670944149533,-0.0053867065026360385,0.14411066832391095
I3040.AG,-1.483937841871574,0.0011046940109942242,0.12542346852023042
I3041.AG,-1.5202692138021496,-0.029215743370273328,-0.008567002019747612
I3044.AG,-1.4024637632671635,-0.09585513868374107,0.011611060286222274
I3056.AG,-1.5089220974481896,-0.009742514988837466,0.12050227076049197
I3068.AG,-1.5593999190088457,0.03668008754728906,0.055488081235512944
I3083.AG,-1.509432965239262,0.03854068425770839,0.04910351775859077
I3085.AG,-1.5197937287289736,-0.010090106291102966,-0.007108681800309833
I3130.AG,-1.4728688780831998,0.09463886399986766,0.09670793034377989
I3132.AG,-1.501652349884998,0.03812780576713902,0.12504161115926288
I3133.AG,-1.5833753892668752,0.008074233250634331,0.10736336032046714
I3134.AG,-1.5341865472713248,-0.0038802237813841773,-0.015369802670762836
I3135.AG,-1.4501857991111293,0.07892939835244449,-0.009773072301602122
I3136.AG,-1.4988009962110984,-0.040070325192557286,-0.027707420082037786
I3137.AG,-1.5227246744723044,-0.009761927730863746,0.07884705735600515
I3138.AG,-1.462967117508521,0.001598230540116155,-0.003032336809233622
I3139.AG,-1.3912000082771752,-0.008621425119776014,-0.05384399962871908
I3255.AG,-1.544386120739371,0.011272082454921636,0.02551798649920013
I3256.AG,-1.4336800179174205,0.014663207274194135,0.08017491663465415
I3269.AG,-1.1522762317644337,0.4166129752375162,-2.384048108098677
I3270.AG,-1.1649663676070159,0.49226820111180664,-2.363876496538254
I3271.AG,-1.1453552647274232,0.5259623243316706,-2.4077927269099817
I3272.AG,-1.171480428880033,0.4616070847619436,-2.4051460846408896
I3273.AG,-1.144834119780854,0.562749155962679,-2.3719519632089248
I3303.AG,1.407957758121701,-0.28887766660530995,-0.6220481427261783
I3308.AG,1.4620947048397104,-0.3823855013248192,-0.5963480494891494
