sample_id,coverage_observed_fraction,norm,pred_cov_from_z,pred_cov_from_z_unit
VK548.SG,0.9480410814285278,5.668265937970117,0.8632638718693215,0.8599619630896314
VK549.SG,0.8212646842002869,5.6231127652450015,0.7642600002620838,0.7672936910078079
VK550.SG,0.84001225233078,5.506358917723463,0.7842517415786006,0.7942261508962929
VK551.SG,0.9014714360237122,5.650357486202513,0.8190253346908776,0.8154727270064086
VK552.SG,0.7583034634590149,5.639017430858007,0.7171658466652389,0.7194349975854948
VK553.SG,0.7324294447898865,5.7269597204908695,0.7311600179398283,0.732527447622715
VK554.SG,0.6264329552650452,5.710728243622959,0.6410807974946238,0.6452209951955865
VK555.SG,0.6760982871055603,5.706305826776817,0.7033022345372046,0.7019874907077792
VK56.SG,0.6506030559539795,5.557015523108565,0.6769424188928497,0.6752275785731854
VK57.SG,0.1955437660217285,5.773109243123129,0.09848874108638483,0.09141183286362775
VK579.SG,0.1210717186331749,6.35690394050122,0.16843545419806105,0.16564660451751934
VK58.SG,0.9497904777526855,5.57912832228757,0.8348616411060448,0.8394822612774533
VK582.SG,0.1082770451903343,6.2385400487090354,0.04003283859697149,0.055894825698032946
VK60.SG,0.5743799805641174,5.542361558000286,0.6346292741452544,0.6283248185951607
VK63.SG,0.1849461495876312,5.818222494019327,0.16080581615574374,0.16788483815707878
VK64.SG,0.611061692237854,5.648368060258656,0.6394857109194163,0.6342380036663826
VK65.SG,0.4078805446624756,5.720307301585136,0.5292341805079559,0.5210738054846615
VK69.SG,0.5352417230606079,5.657668915426287,0.5838055052538493,0.5777409388185788
VK70.SG,0.9847916960716248,5.662997953261489,0.8604215074567492,0.8588674052501801
VK71.SG,0.1726786345243454,5.919072322178954,0.09504013121477328,0.10347397049201845
VK84.SG,0.6795727014541626,5.711350572738488,0.7387362058484541,0.7340713286239406
VK86.SG,0.0084305685013532,5.641156401296136,0.03680472883564789,0.0325959974225043
VK87.SG,0.9476947784423828,5.641480452709355,0.8566632738688895,0.8571600274682396
VK90.SG,0.2809370160102844,5.830678676570064,0.32324351676879814,0.31442246527274165
VK92.SG,0.2966797649860382,5.785495897912203,0.28100276945815494,0.27753886034327024
VK94.SG,0.1340464353561401,6.149606105647957,0.061075753057366455,0.05771337124713227
VLASA32.SG,0.9982165694236756,5.696389426826083,0.7959320379293331,0.7922609765573725
VLASA7.SG,0.99858558177948,5.6142651716753145,0.8038224285303386,0.8051215184489138
VLBA013.AG,0.3178287744522095,5.833090130364591,0.3778499532349997,0.37856652386517453
VLBA014.AG,0.206819400191307,5.929478725385741,0.2440482865663398,0.24430229577535556
VLBA015.AG,0.1660201400518417,6.115503897883779,0.1882820017569884,0.18741439514815283
VLBA016.AG,0.2959522604942322,5.630883561734207,0.30400161213515275,0.2973800715435573
VLBA017.AG,0.2416568249464035,6.019556892950374,0.24917830034496546,0.257872648492139
VLBA019.AG,0.2159831225872039,5.777471563837223,0.2260675800464469,0.21687230490533693
VLBA020.AG,0.2284988015890121,5.837017610407297,0.16157069562814286,0.16197414612918237
VLBA021.AG,0.3861540853977203,5.664120514455382,0.33586331935998714,0.361095183120824
VLBA029.AG,0.0374805442988872,6.442046727903675,0.018962035217327866,0.021806313229035368
VLBA033.AG,0.2889604568481445,5.890475533168948,0.30372240583005805,0.3061761703006596
VLBA036.AG,0.0368260517716407,6.439423098129369,0.0412288137009682,0.048905778627840846
VLI004.AG,0.5682470798492432,5.719219966177542,0.608447629927241,0.6066905847642374
VLI006.AG,0.0682790875434875,6.39706532865196,0.09045036498855552,0.09848324503468575
VLI007.AG,0.6953965425491333,5.675963938855489,0.6936008497204966,0.6928104164691149
VLI008.AG,0.63707035779953,5.71805481273476,0.6584609074254786,0.6561388582459813
VLI009.AG,0.3850210905075073,5.774085961362929,0.455831764739969,0.4504894892905895
VLI010.AG,0.5489277243614197,5.497987232230056,0.5557791377377725,0.5685945513193928
VLI011.AG,0.585066020488739,5.714110831047779,0.6494781379719825,0.6540580249521781
VLI015.AG,0.0779253765940666,6.264284460410337,0.12475945891560514,0.12024049254637248
VLI016.AG,0.5879272818565369,5.696564984066846,0.6244673648532171,0.6213155084018354
VLI017.AG,0.5816783905029297,5.660616351167155,0.6102548110513908,0.6068527351776538
VLI019.AG,0.3773415088653564,5.748244698524262,0.42111733017645747,0.41791216347291993
VLI020.AG,0.5450161695480347,5.58058334808294,0.5846617762244932,0.5726873902985972
VLI022.AG,0.2312579005956649,5.777491969672258,0.2523144926176428,0.2463039063341057
VLI024.AG,0.5682511329650879,5.70147446392252,0.64297181131451,0.6410789713963823
VLI025.AG,0.0679952278733253,6.300482303697848,0.05821969869498389,0.07212355048170593
VLI026.AG,0.506963849067688,5.564738038085383,0.49562698852628273,0.49246944826495564
VLI028.AG,0.0785093083977699,6.229589962476344,0.07238854560694108,0.07778306436557614
VLI029.AG,0.5974316596984863,5.657749320048437,0.5865254004907001,0.5891322914955026
VLI030.AG,0.150557205080986,5.996089544587536,0.15325489454744456,0.1532561851469154
VLI031.AG,0.3252147436141968,5.64286156925759,0.3601977146331592,0.3607924590825178
VLI032.AG,0.2818356454372406,5.824496915504075,0.30918210752065534,0.3097566834060217
VLI033.AG,0.1083313822746276,6.200678034902755,0.10780791651041,0.1098891742719843
VLI039.AG,0.5587224364280701,5.659666781363218,0.5784980955277206,0.5773579529297876
VLI042.AG,0.1904067546129226,5.894387120639636,0.1343363489299918,0.13526820739343748
VLI045.AG,0.5501888394355774,5.664382669388886,0.5428612984730989,0.547849359685415
VLI046.AG,0.1030865013599395,6.051950527969184,0.1497039147225223,0.12166110543921604
VLI047.AG,0.4270133376121521,5.697241813737296,0.5473954921374116,0.5445375031114281
VLI050.AG,0.5963708162307739,5.591444423137206,0.6210874626954137,0.625542275525163
VLI051.AG,0.391008049249649,5.803189268071648,0.37703417093348435,0.37934108870024374
VLI053.AG,0.0291302688419818,6.239571499853117,0.051818471410570055,0.055295644791613086
VLI058.AG,0.3960209786891937,5.791984213693299,0.43358004134483963,0.42885857391831905
VLI060.AG,0.3722174763679504,5.865446223987566,0.39964277962417327,0.40627645584834227
VLI061.AG,0.5907382965087891,5.5819942091135895,0.6366794640020998,0.6350948277789712
VLI064.AG,0.273848682641983,5.884005405331483,0.2767322979750588,0.2785746049712543
VLI065.AG,0.3343079090118408,5.63877760412161,0.3709762669745942,0.37507670649108604
VLI067.AG,0.6063163876533508,5.616982119556199,0.6171503107264016,0.6140306744159716
VLI070.AG,0.2794698774814605,5.6639993942069,0.3040894521438986,0.30027024290745885
VLI071.AG,0.6629419326782227,5.699554814492306,0.7128742114055058,0.7103516732136086
VLI075.AG,0.0361821018159389,6.197472990678438,-0.026956237747640444,-0.022066626158789404
VLI076.AG,0.6340281963348389,5.600714740474822,0.6475309711997852,0.6444973207525209
VLI079.AG,0.4712634682655334,5.731459264589954,0.550998886062871,0.5515002913814442
VLI081.AG,0.1210717186331749,6.021386455455001,-0.012333030938179945,-0.00793901419751819
VLI085.AG,0.29871866106987,5.786408434166991,0.3343446507360568,0.33229073197162506
VLI088.AG,0.2068940103054046,5.926550914782757,0.21848722246090801,0.22558785966828054
VLI090.AG,0.3022912144660949,5.781799175721435,0.351875561804718,0.344942370641661
VLI092.AG,0.6468950510025024,5.623380831513256,0.6971120093844547,0.6981511024844167
VM-33.SG,0.7029131054878235,5.688952104386613,0.7425469370596147,0.7406629672552754
VO1001.AG,0.1403626799583435,6.12915853895199,0.032948919995988035,0.04667161156714883
VO1001_d.AG,0.0115375909954309,6.386754071673366,0.03264749053437299,0.03812735378386378
VO1003.AG,0.4551987648010254,5.632712104453407,0.5927822152953013,0.5914936544289731
VO1003_d.AG,0.038275346159935,6.3938500938414995,0.056623745339493325,0.054292159845658716
VO1004.AG,0.2950715124607086,5.641518172414822,0.3018074163221627,0.2940224936660343
VO1005.AG,0.1140912547707557,6.214938928237695,0.06405220353099139,0.06988501788475787
VO2001.AG,0.549675464630127,5.49499629254941,0.5940201458402043,0.5977521349897188
VOD001.SG,0.2122483700513839,5.875881147122892,0.1269971447447915,0.1301075180888347
VOL001.AG,0.7562742829322815,5.69690257595518,0.6829114125191609,0.6865627487261463
VOR002.SG,0.005508457776159,6.457950991539399,0.04212395658510104,0.040701684795408255
VOR004.SG,0.7322307229042053,5.7970799370830965,0.7027232625223405,0.6987811102623027
VOR005.SG,0.1081334874033927,6.21855188971679,0.09729867867577013,0.09536238910243355
VORONKOVO001.SG,0.0036723052617162,6.556117860199474,0.00462137313832045,-0.005552998167615897
VORONKOVO003.SG,0.1075925379991531,6.4051779048265125,0.14561956418015143,0.139855249543416
VPB-118.SG,0.5314412713050842,5.74047349748395,0.6021049910671081,0.6031563725706519
VPB-167.SG,0.5768519639968872,5.6166989096848186,0.6461239341397231,0.6448871180044762
VPB-279.SG,0.0787623524665832,6.247269375057512,0.11857547940155655,0.11752841946554327
VPB-307.SG,0.7710810899734497,5.650087860018364,0.7341501285577579,0.7353221912438812
VPB-31.SG,0.7917369604110718,5.6394492484253185,0.7810409305895973,0.7822353901469796
VPB-310.SG,0.6483897566795349,5.442684985583359,0.6758324617278504,0.6771119471120528
VPB-561_d.SG,0.1416148841381073,6.039367329511092,0.054411172616710246,0.05999145074633816
VPB-588.SG,0.7501105070114136,5.654670397583022,0.7888869802848149,0.7831673636654841
VPB-600.SG,0.6425414681434631,5.706562819459319,0.6783900522768818,0.6765163387200346
VPR001.AG,0.6285772919654846,5.545974538303806,0.6562327315152743,0.6534433294027622
VSL002.AG,0.4089324176311493,5.708698247074572,0.4088739510148116,0.41059744982715074
VSL003.AG,0.1301162242889404,6.088581478275014,0.09318180712261892,0.09560003223543845
VSL003_d.AG,0.016698932275176,6.329165809044072,-0.0019352497099589527,-0.02416825696008118
VSL004.AG,0.2756872773170471,5.814157763143392,0.2584223322703565,0.25485714886167443
VSL004_d.AG,0.019654294475913,6.297367222321184,0.09157013327808272,0.09151810389528237
VZ-12673.SG,0.8278266191482544,5.526655546373363,0.7541524780094733,0.7530112889395468
ValeOuro10207.SG,0.2100853770971298,5.933793609003405,0.14126966092976545,0.14452274998075154
Veibri4.AG,0.4588491916656494,5.458953305361697,0.2699284072041337,0.26413260252172677
Vestonice13_d.AG,0.0806204006075859,6.364844702592884,0.1121095829744263,0.10470604403030848
Vestonice16.AG.BY.AA,0.6218758225440979,5.536919790812173,0.5655367033100447,0.5705296474668557
