sample_id	observed_fraction	country	original_group_id	date_mean_bp
I3758_noDNU.AG	0.7311050295829773	Spain	Spain_IA_Celt.AG	2226.0
I6767_alt.AG	0.754246711730957	UnitedKingdom	England_Mesolithic.AG	10280.0
I2484.TW	0.29658812284469604	Austria	Austria_Gravettian_twin.I2483.TW	30200.0
I13890.AG	0.6935482621192932	UnitedKingdom	England_N_Megalithic.AG	5600.0
I13890.AG.TW	0.6958450675010681	UnitedKingdom	England_N_Megalithic.AG.TW	5600.0
I13891.TW	0.10908806324005127	UnitedKingdom	England_N_Megalithic.TW	5526.0
I13891.AG	0.5869864821434021	UnitedKingdom	England_N_Megalithic.AG	5526.0
I13891.AG.TW	0.6190388798713684	UnitedKingdom	England_N_Megalithic.AG.TW	5526.0
I13897.AG	0.6815345883369446	UnitedKingdom	England_N_Megalithic.AG	5600.0
I13897.AG.TW	0.6835653781890869	UnitedKingdom	England_N_Megalithic.AG.TW	5600.0
I13898.TW	0.6189926862716675	UnitedKingdom	England_N_Megalithic_son.I30334.TW	5569.0
I13898.AG	0.7597819566726685	UnitedKingdom	England_N_Megalithic_son.I30334.AG	5569.0
I13898.AG.TW	0.8630428314208984	UnitedKingdom	England_N_Megalithic_son.I30334.AG.TW	5569.0
I13899.TW	0.7267652750015259	UnitedKingdom	England_N_Megalithic.TW	5600.0
I13899.AG	0.647334635257721	UnitedKingdom	England_N_Megalithic.AG	5600.0
I13899.AG.TW	0.8601182699203491	UnitedKingdom	England_N_Megalithic.AG.TW	5600.0
I20821.TW	0.8609690070152283	UnitedKingdom	England_N_Megalithic.TW	5486.0
I20821.AG	0.7741864919662476	UnitedKingdom	England_N_Megalithic.AG	5486.0
I20821.AG.TW	0.927886426448822	UnitedKingdom	England_N_Megalithic.AG.TW	5486.0
I13895.TW	0.7748880386352539	UnitedKingdom	England_N_Megalithic_father.I20821.son.I21390.TW	5600.0
I13895.AG	0.7036576271057129	UnitedKingdom	England_N_Megalithic_father.I20821.son.I21390.AG	5600.0
I13895.AG.TW	0.8873361349105835	UnitedKingdom	England_N_Megalithic_father.I20821.son.I21390.AG.TW	5600.0
I17866.AG	0.1532619744539261	Italy	Italy_Sicily_Himera_409BCE.AG	2359.0
I13836.AG	0.8718780875205994	Albania	Albania_Barc_PostMedieval.AG	448.0
I12437.AG	0.42655104398727417	UnitedKingdom	England_N_Megalithic_father.I13888.father.I21393.father.I21389.father.I30304.son.I30334.son.I30300.AG	5600.0
I21385.TW	0.8556089997291565	UnitedKingdom	England_N_Megalithic.TW	5680.0
I21385.AG	0.7926428914070129	UnitedKingdom	England_N_Megalithic.AG	5680.0
I21385.AG.TW	0.9327793121337891	UnitedKingdom	England_N_Megalithic.AG.TW	5680.0
I21387.AG	0.1164780929684639	UnitedKingdom	England_N_Megalithic_mother.I21385.mother.I30332.AG	5600.0
I21388.AG	0.10115870833396912	UnitedKingdom	England_N_Megalithic_son.I30300.son.I21390.AG	5657.0
I21389.TW	0.6888418793678284	UnitedKingdom	England_N_Megalithic.TW	5585.0
I21389.AG	0.15759769082069397	UnitedKingdom	England_N_Megalithic.AG	5585.0
I21389.AG.TW	0.7234757542610168	UnitedKingdom	England_N_Megalithic.AG.TW	5585.0
I21391.TW	0.12861746549606323	UnitedKingdom	England_N_Megalithic.TW	5600.0
I21391.AG.TW	0.1476861983537674	UnitedKingdom	England_N_Megalithic.AG.TW	5600.0
I21393.TW	0.8645618557929993	UnitedKingdom	England_N_Megalithic.TW	5600.0
I21393.AG	0.2837277352809906	UnitedKingdom	England_N_Megalithic.AG	5600.0
I21393.AG.TW	0.8846889734268188	UnitedKingdom	England_N_Megalithic.AG.TW	5600.0
I21395.TW	0.6398805379867554	UnitedKingdom	England_N_Megalithic.TW	5416.0
I21395.AG	0.1353481262922287	UnitedKingdom	England_N_Megalithic.AG	5416.0
I21395.AG.TW	0.6738274693489075	UnitedKingdom	England_N_Megalithic.AG.TW	5416.0
I24277.AG	0.5899248719215393	Austria	Austria_N_LBK.AG	7100.0
I24280.AG	0.6198499202728271	Austria	Austria_N_LBK.AG	7100.0
I17432.AG	0.1073443666100502	Italy	Italy_Sicily_Himera_480BCE.AG	2430.0
I24276.AG	0.5775932669639587	Austria	Austria_N_LBK.AG	7100.0
Gordinesti.SG	0.7535378932952881	Moldova	Moldova_Gordinesti_I.SG	5250.0
Pocrovca1.SG	0.06635372340679169	Moldova	Moldova_Pocrovca_V.SG	5250.0
Pocrovca2.SG	0.9175134301185608	Moldova	Moldova_Pocrovca_V.SG	5250.0
MA1863.SG	0.3531219959259033	Italy	Italy_Sicily_Epigravettian.SG	18104.0
MA1864.SG	0.07520277798175812	Italy	Italy_Sicily_Epigravettian.SG	18104.0
NEV009.AG	0.4216119349002838	Turkey	Turkey_Southeast_NevaliCori_PPN.AG	10041.0
NEV020.AG	0.7353150248527527	Turkey	Turkey_Southeast_NevaliCori_Roman.AG	1791.0
NEV021.AG	0.6124128699302673	Turkey	Turkey_Southeast_NevaliCori_Roman.AG	1760.0
NEV030.AG	0.4736981689929962	Turkey	Turkey_Southeast_NevaliCori_IA.AG	2583.0
NEO36.SG	0.8880473971366882	Sweden	Sweden_MN_TRB_N.SG	5161.0
NEO38.SG	0.1025017574429512	Sweden	Sweden_MN_TRB_N.SG	5037.0
NEO39.SG	0.16782709956169128	Sweden	Sweden_MN_TRB_N.SG	5039.0
NEO43.SG	0.10842788964509964	Denmark	Denmark_SouthScandinavia_EN.SG	5608.0
NEO44.SG	0.10902399569749832	Sweden	Sweden_MN_BAC.SG	4391.0
NEO46.SG	0.09845475852489471	Sweden	Sweden_EN.SG	5609.0
NEO492.SG	0.05425165966153145	Ukraine	Ukraine_Mesolithic.SG	11275.0
NEO121.SG	0.40683674812316895	France	France_Chalcolithic.SG	4482.0
NEO494.SG	0.06249082460999489	Ukraine	Ukraine_Mesolithic_dup.VSL004.SG	11353.0
NEO497.SG	0.08658222109079361	Ukraine	Ukraine_Mesolithic.SG	11275.0
NEO498.SG	0.8598019480705261	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7458.0
NEO501.SG	0.12068729102611542	Ukraine	Ukraine_Mesolithic.SG	11254.0
NEO502.SG	0.7306694984436035	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7126.0
NEO503.SG	0.2669801414012909	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7250.0
NEO507.SG	0.2347290813922882	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7371.0
NEO508.SG	0.08651571720838547	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	6761.0
NEO509.SG	0.8868365287780762	Ukraine	Ukraine_Dnieper_EBA.SG	4669.0
NEO122.SG	0.4073152542114258	Denmark	Denmark_MM_Kongemose.SG	8160.0
NEO51.SG	0.49588367342948914	Sweden	Sweden_MN_BAC.SG	4364.0
NEO516.SG	0.2508513629436493	Ukraine	Ukraine_Dnieper_N.SG	7465.0
NEO518.SG	0.27522823214530945	Ukraine	Ukraine_Dnieper_EIA.SG	2372.0
NEO52.SG	0.1027856171131134	Sweden	Sweden_LN.SG	3783.0
NEO521.SG	0.14148837327957153	Ukraine	Ukraine_Dnieper_N.SG	8744.0
NEO522.SG	0.08789607137441635	Ukraine	Ukraine_Dnieper_Mesolithic.SG	6475.0
NEO524.SG	0.10393159091472626	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7410.0
NEO527.SG	0.07981748878955841	Ukraine	Ukraine_Dnieper_Mesolithic.SG	11533.0
NEO528.SG	0.19252675771713257	Ukraine	Ukraine_N.SG	7313.0
NEO123.SG	0.24917498230934143	Denmark	Denmark_MM_Kongemose.SG	8249.0
NEO529.SG	0.09111988544464111	Ukraine	Ukraine_N.SG	7253.0
NEO536.SG	0.1767069697380066	Russia	Russia_Minino_Mesolithic.SG	10181.0
NEO537.SG	0.13042035698890686	Russia	Russia_Minino_Mesolithic.SG	8434.0
NEO539.SG	0.22500492632389069	Russia	Russia_Minino_Mesolithic.SG	10616.0
NEO551.SG	0.07192625105381012	Ukraine	Ukraine_N_1d.rel.NEO528.NEO552.SG	7589.0
NEO552.SG	0.1603194773197174	Ukraine	Ukraine_N.SG	7400.0
NEO128.SG	0.055117830634117126	Czechia	Czechia_EN_LBK.SG	7096.0
NEO555.SG	0.8647508025169373	Russia	Russia_Mesolithic_Veretye.SG	8456.0
NEO556.SG	0.6436736583709717	Russia	Russia_Mesolithic_Veretye.SG	7458.0
NEO557.SG	0.44580551981925964	Russia	Russia_Mesolithic_Veretye.SG	8342.0
NEO558.SG	0.44713640213012695	Russia	Russia_Mesolithic_Veretye.SG	8264.0
NEO559.SG	0.6440540552139282	Russia	Russia_Mesolithic_Veretye.SG	8449.0
NEO560.SG	0.7425582408905029	Russia	Russia_Mesolithic_Veretye.SG	8117.0
NEO561.SG	0.7019698619842529	Russia	Russia_Mesolithic_Veretye_mother.NEO560.SG	8409.0
NEO563.SG	0.5479471683502197	Denmark	Denmark_SouthScandinavia_EBA.SG	3380.0
NEO564.SG	0.0775604173541069	Denmark	Denmark_SouthScandinavia_EN.SG	5519.0
NEO568.SG	0.8448556661605835	Denmark	Denmark_LM_Ertebølle.SG	6457.0
NEO569.SG	0.49385935068130493	Denmark	Denmark_LM_Ertebølle_1d.rel.NEO568.SG	6351.0
NEO570.SG	0.9218159317970276	Denmark	Denmark_LM_Ertebølle.SG	6701.0
NEO583.SG	0.16215644776821136	Denmark	Denmark_LM_Ertebølle.SG	7297.0
NEO586.SG	0.18648870289325714	Denmark	Denmark_LM_Ertebølle.SG	7307.0
NEO130.SG	0.08861220628023148	Hungary	Hungary_EN_Koros.SG	7758.0
NEO587.SG	0.6712897419929504	Denmark	Denmark_EM_Maglemose.SG	7530.0
NEO589.SG	0.9949967861175537	Denmark	Denmark_MM_Kongemose.SG	7548.0
NEO590.SG	0.6209172010421753	Denmark	Denmark_SouthScandinavia_EBA.SG	3271.0
NEO594.SG	0.05560849606990814	Denmark	Denmark_SouthScandinavia_MN.SG	5138.0
NEO595.SG	0.19985271990299225	Denmark	Denmark_SouthScandinavia_EN.SG	5581.0
NEO597.SG	0.1592675894498825	Denmark	Denmark_SouthScandinavia_EN.SG	5183.0
NEO598.SG	0.4857710301876068	Denmark	Denmark_LM_Ertebølle.SG	6316.0
NEO599.SG	0.17969639599323273	Denmark	Denmark_MN_TRB_N.SG	5096.0
NEO600.SG	0.1015220433473587	Denmark	Denmark_MM_Kongemose.SG	7868.0
NEO137.SG	0.1606568694114685	Hungary	Hungary_EN_Koros.SG	7547.0
NEO601.SG	0.0773860439658165	Denmark	Denmark_SouthScandinavia_EN.SG	5768.0
NEO602.SG	0.08170554786920547	Denmark	Denmark_SouthScandinavia_EN.SG	5136.0
NEO603.SG	0.07059860974550247	Portugal	Portugal_LN.SG	4292.0
NEO609.SG	0.12022744119167328	Portugal	Portugal_LN.SG	4286.0
NEO624.SG	0.805907130241394	UnitedKingdom	Great_Britain_Orkney_N.SG	4903.0
NEO625.SG	0.613372266292572	UnitedKingdom	Great_Britain_Orkney_N_father.NEO624.SG	5138.0
NEO626.SG	0.28311705589294434	UnitedKingdom	Great_Britain_Orkney_N.SG	5204.0
NEO627.SG	0.36348602175712585	UnitedKingdom	Great_Britain_Orkney_N.SG	5138.0
NEO140.SG	0.13696043193340302	Hungary	Hungary_MN_Tisza.SG	6671.0
NEO630.SG	0.1952509880065918	UnitedKingdom	Great_Britain_Orkney_N.SG	4901.0
NEO631.SG	0.7509020566940308	Portugal	Portugal_EN_Cardial.SG	7090.0
NEO632.SG	0.7165066599845886	Portugal	Portugal_EN_Cardial.SG	7302.0
NEO640.SG	0.18204998970031738	Poland	Poland_Eneolithic_TRB.SG	5202.0
NEO641.SG	0.23196592926979065	Poland	Poland_Eneolithic_TRB.SG	5407.0
NEO645.SG	0.19344888627529144	Denmark	Denmark_SouthScandinavia_EN_oMesolithic.SG	6056.0
NEO646.SG	0.775248110294342	Spain	Spain_Asturias_Mesolithic.SG	8413.0
NEO648.SG	0.8368484377861023	Spain	Spain_Asturias_Mesolithic.SG	7611.0
NEO142.SG	0.5388458967208862	Hungary	Hungary_MN_Tisza.SG	6580.0
NEO649.SG	0.1895170658826828	Spain	Spain_Asturias_Chalcolithic.SG	4174.0
NEO650.SG	0.06151435524225235	Spain	Spain_Asturias_Chalcolithic.SG	4096.0
NEO653.SG	0.21691660583019257	Spain	Spain_Asturias_BA.SG	3418.0
NEO655.SG	0.1706867665052414	Serbia	Serbia_IronGates_Mesolithic_oHighEEF.SG	9175.0
NEO657.SG	0.08917748928070068	Serbia	Serbia_IronGates_Mesolithic_oHighEEF.SG	9175.0
NEO658.SG	0.42712363600730896	Serbia	Serbia_IronGates_Mesolithic_oLowEEF_1d.or.2d.rel.I17391.SG	7920.0
NEO669.SG	0.21834725141525269	Serbia	Serbia_IronGates_Mesolithic_dup.I5407.SG	9800.0
NEO671.SG	0.136036679148674	Romania	Romania_LM_IronGates.SG	9188.0
NEO143.SG	0.05178128555417061	Hungary	Hungary_MN_Tisza.SG	6611.0
NEO672.SG	0.3308570086956024	Romania	Romania_LM_IronGates.SG	9361.0
NEO674.SG	0.21999524533748627	Romania	Romania_N_IronGates.SG	5779.0
NEO677.SG	0.26764437556266785	Serbia	Serbia_IronGates_Mesolithic.SG	9175.0
NEO679.SG	0.15202191472053528	Sweden	Sweden_LM_Ertebølle.SG	6862.0
NEO683.SG	0.7198286056518555	Denmark	Denmark_MM_Kongemose.SG	7724.0
NEO694.SG	0.23616863787174225	Spain	Spain_Alicante_Mesolithic.SG	9477.0
NEO695.SG	0.2909442186355591	Italy	Italy_N.SG	7455.0
NEO145.SG	0.20008142292499542	Hungary	Hungary_MN_Tisza.SG	6704.0
NEO702.SG	0.07254830002784729	Denmark	Denmark_SouthScandinavia_EN.SG	5262.0
NEO717.SG	0.38388484716415405	UnitedKingdom	Great_Britain_Orkney_N.SG	4906.0
NEO721.SG	0.24355866014957428	Spain	Spain_Madrid_Chalcolithic.SG	4450.0
NEO732.SG	0.13032060861587524	Denmark	Denmark_LM_Ertebølle_1d.rel.NEO733.SG	7086.0
NEO733.SG	0.6470142602920532	Denmark	Denmark_LM_Ertebølle.SG	7086.0
NEO735.SG	0.4353863298892975	Denmark	Denmark_SouthScandinavia_LN.SG	3973.0
NEO737.SG	0.19096554815769196	Denmark	Denmark_SouthScandinavia_LN.SG	4124.0
NEO147.SG	0.25483348965644836	Hungary	Hungary_MN_Tisza.SG	6679.0
NEO738.SG	0.6223965287208557	Denmark	Denmark_SouthScandinavia_LN.SG	4201.0
NEO739.SG	0.7491980791091919	Denmark	Denmark_SouthScandinavia_LN.SG	3983.0
NEO744.SG	0.14081846177577972	Denmark	Denmark_SouthScandinavia_EN.SG	5406.0
NEO745.SG	0.24129104614257812	Denmark	Denmark_LM_Ertebølle.SG	6983.0
NEO746.SG	0.07572425901889801	Denmark	Denmark_LM_Ertebølle.SG	7171.0
NEO747.SG	0.14634881913661957	Denmark	Denmark_LM_Ertebølle.SG	6908.0
NEO748.SG	0.06375764310359955	Denmark	Denmark_LM_Ertebølle.SG	7274.0
NEO749.SG	0.7947701811790466	Denmark	Denmark_LM_Ertebølle.SG	7096.0
NEO751.SG	0.19544482231140137	Denmark	Denmark_LM_Ertebølle.SG	6563.0
NEO148.SG	0.0704931765794754	Hungary	Hungary_MN_Tisza.SG	6567.0
NEO752.SG	0.8485490679740906	Denmark	Denmark_SouthScandinavia_LN.SG	3759.0
NEO753.SG	0.15546631813049316	Denmark	Denmark_SouthScandinavia_EN.SG	5523.0
NEO757.SG	0.08518239110708237	Denmark	Denmark_SouthScandinavia_EN.SG	5412.0
NEO759.SG	0.8958162069320679	Denmark	Denmark_EM_Maglemose.SG	9167.0
NEO790.SG	0.48743849992752075	Denmark	Denmark_SouthScandinavia_EN.SG	5693.0
NEO791.SG	0.8997577428817749	Denmark	Denmark_MM_Kongemose.SG	7100.0
NEO149.SG	0.07569993287324905	Hungary	Hungary_MN_Tisza.SG	6933.0
NEO792.SG	0.22728632390499115	Denmark	Denmark_MN_TRB_N_CWC.SG	4451.0
NEO806.SG	0.7309825420379639	Italy	Italy_BA.SG	3163.0
NEO814.SG	0.051486074924468994	Denmark	Denmark_SouthScandinavia_Mesolithic.SG	7305.0
NEO815.SG	0.09621715545654297	Denmark	Denmark_SouthScandinavia_EBA.SG	3430.0
NEO158.SG	0.11305801570415497	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	6021.0
NEO822.SG	0.05640411004424095	Denmark	Denmark_SouthScandinavia_Mesolithic.SG	7176.0
NEO823.SG	0.3281765878200531	Italy	Italy_Eneolithic.SG	4665.0
NEO828.SG	0.07755311578512192	Italy	Italy_Eneolithic_Gaudo.SG	5100.0
NEO830.SG	0.09536963701248169	Italy	Italy_Eneolithic_Rinaldone.SG	5348.0
NEO834.SG	0.07898862659931183	Italy	Italy_EN.SG	7365.0
NEO160.SG	0.7433676719665527	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	5792.0
NEO847.SG	0.7258625626564026	UnitedKingdom	Great_Britain_Gloucestershire_N.SG	5416.0
NEO852.SG	0.17592677474021912	Denmark	Denmark_LM_Ertebølle.SG	6564.0
NEO853.SG	0.805630624294281	Denmark	Denmark_LM_Ertebølle.SG	6253.0
NEO855.SG	0.7482589483261108	Denmark	Denmark_LM_Ertebølle.SG	6574.0
NEO856.SG	0.4410918653011322	Denmark	Denmark_LM_Ertebølle.SG	7128.0
NEO860.SG	0.1606803834438324	Denmark	Denmark_SouthScandinavia_LN.SG	3836.0
NEO861.SG	0.3083803653717041	Denmark	Denmark_SouthScandinavia_LN.SG	4068.0
NEO865.SG	0.07381592690944672	Denmark	Denmark_SouthScandinavia_EN.SG	5392.0
NEO866.SG	0.7266760468482971	Denmark	Denmark_SouthScandinavia_EN.SG	5412.0
NEO162.SG	0.14047540724277496	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	7253.0
NEO87.SG	0.1931820660829544	Russia	Russia_VolgaOka_LM.SG	8419.0
NEO870.SG	0.4304455816745758	Denmark	Denmark_SouthScandinavia_LN.SG	4210.0
NEO872.SG	0.08101212233304977	Denmark	Denmark_TRB_N_CWC.SG	3993.0
NEO875.SG	0.15459690988063812	Denmark	Denmark_TRB_N_CWC.SG	4156.0
NEO878.SG	0.22056621313095093	Denmark	Denmark_SouthScandinavia_LN.SG	3997.0
NEO88.SG	0.9187048077583313	Russia	Russia_VolgaOka_LM.SG	8265.0
NEO886.SG	0.19950073957443237	Denmark	Denmark_SouthScandinavia_EN.SG	5417.0
NEO888.SG	0.05520298704504967	Denmark	Denmark_SouthScandinavia_EN.SG	5345.0
NEO891.SG	0.4019973874092102	Denmark	Denmark_SouthScandinavia_EN.SG	5674.0
NEO163.SG	0.21425239741802216	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	5826.0
NEO896.SG	0.10044419765472412	Denmark	Denmark_SouthScandinavia_EN.SG	5402.0
NEO898.SG	0.8616470098495483	Denmark	Denmark_SouthScandinavia_MN_oMesolithic.SG	5167.0
NEO91.SG	0.6834153532981873	Denmark	Denmark_EM_Maglemose.SG	9112.0
NEO164.SG	0.22782808542251587	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	5988.0
NEO92.SG	0.48889589309692383	Denmark	Denmark_SouthScandinavia_LN.SG	4173.0
NEO166.SG	0.8802194595336914	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	5910.0
NEO925.SG	0.2749922275543213	Denmark	Denmark_EN_TRB_N.SG	5170.0
NEO93.SG	0.8619982004165649	Denmark	Denmark_SouthScandinavia_LN.SG	3743.0
NEO932.SG	0.8916904926300049	Denmark	Denmark_MM_Kongemose.SG	7530.0
NEO933.SG	0.39162036776542664	Denmark	Denmark_SouthScandinavia_EN.SG	5402.0
NEO934.SG	0.0749310851097107	Denmark	Denmark_SouthScandinavia_LN.SG	3808.0
NEO935.SG	0.9818501472473145	Denmark	Denmark_SouthScandinavia_EN.SG	5204.0
NEO938.SG	0.37700900435447693	Spain	Spain_Asturias_Mesolithic.SG	7972.0
NEO941.SG	0.11708230525255203	Denmark	Denmark_LM_Ertebølle.SG	6733.0
NEO942.SG	0.5290803909301758	Denmark	Denmark_SouthScandinavia_EN.SG	5547.0
NEO167.SG	0.45471620559692383	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	5835.0
NEO943.SG	0.7975496053695679	Denmark	Denmark_TRB_N_CWC.SG	4574.0
NEO945.SG	0.7138886451721191	Denmark	Denmark_SouthScandinavia_EN.SG	5399.0
NEO946.SG	0.7051758766174316	Denmark	Denmark_SouthScandinavia_BA.SG	3123.0
NEO951.SG	0.3863219618797302	Denmark	Denmark_SouthScandinavia_EBA.SG	3271.0
NEO960.SG	0.12532714009284973	Denmark	Denmark_EN_TRB_N.SG	6060.0
NEO168.SG	0.06265708804130554	Russia	Russia_Don_Eneolithic_SeredniiStih_1d.rel.NEO171.SG	5698.0
NEO17.SG	0.6614455580711365	Norway	Norway_Mesolithic.SG	9384.0
NEO170.SG	0.3413248658180237	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	5779.0
NEO171.SG	0.5455514192581177	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	6094.0
NEO172.SG	0.07248909771442413	Russia	Russia_Don_N.SG	7052.0
NEO173.SG	0.5213878750801086	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	6537.0
NEO174.SG	0.6977550387382507	Russia	Russia_Don_Eneolithic_SeredniiStih.SG	5526.0
NEO175.SG	0.3402770161628723	Russia	Russia_Don_MBA_Catacomb.SG	4562.0
NEO178.SG	0.29181525111198425	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5413.0
NEO179.SG	0.48078975081443787	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5611.0
NEO18.SG	0.9217291474342346	Sweden	Sweden_Mesolithic.SG	9830.0
NEO180.SG	0.3349040150642395	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	6084.0
NEO181.SG	0.06968782842159271	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	6089.0
NEO182.SG	0.07452557235956192	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5416.0
NEO183.SG	0.0781540796160698	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5707.0
NEO184.SG	0.5115436911582947	Russia	Russia_UpperVolga_LN_Lyalovo.SG	5708.0
NEO185.SG	0.712273120880127	Russia	Russia_UpperVolga_LN_Lyalovo.SG	7258.0
NEO186.SG	0.30285730957984924	Russia	Russia_UpperVolga_LN_Lyalovo.SG	7169.0
NEO187.SG	0.16440783441066742	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5262.0
NEO113.SG	0.12295247614383698	Russia	Russia_Don_N_Mariupol.SG	7458.0
NEO188.SG	0.06025565043091774	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5610.0
NEO189.SG	0.44968950748443604	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5833.0
NEO19.SG	0.882607102394104	Denmark	Denmark_MM_Kongemose.SG	8268.0
NEO192.SG	0.2599356174468994	Russia	Russia_UpperVolga_LN_Lyalovo.SG	7101.0
NEO193.SG	0.2124081403017044	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5699.0
NEO194.SG	0.8095218539237976	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5829.0
NEO195.SG	0.45305848121643066	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5814.0
NEO197.SG	0.46564796566963196	Russia	Russia_UpperVolga_Eneolithic_Volosovo.SG	5494.0
NEO202.SG	0.880704402923584	Russia	Russia_Mesolithic_Veretye.SG	11500.0
NEO204.SG	0.06933990120887756	Russia	Russia_Don_N_Mariupol.SG	7412.0
NEO207.SG	0.06121346727013588	Russia	Russia_Don_N_Mariupol.SG	7274.0
NEO209.SG	0.06395553052425385	Russia	Russia_Don_N_Mariupol.SG	7457.0
NEO210.SG	0.06474141031503677	Russia	Russia_Don_N_Mariupol.SG	7507.0
NEO212.SG	0.9393566846847534	Russia	Russia_Don_N_Mariupol.SG	7547.0
NEO220.SG	0.44086316227912903	Sweden	Sweden_LN_EBA.SG	3941.0
NEO221.SG	0.06632938981056213	Sweden	Sweden_LN_EBA.SG	3653.0
NEO224.SG	0.147858127951622	Sweden	Sweden_LN_EBA.SG	3874.0
NEO225.SG	0.9644602537155151	Sweden	Sweden_LN_EBA.SG	3703.0
NEO226.SG	0.33048880100250244	Sweden	Sweden_LN_EBA.SG	3716.0
NEO227.SG	0.12646014988422394	Sweden	Sweden_LN_EBA.SG	3879.0
NEO228.SG	0.16262763738632202	Sweden	Sweden_LN_EBA.SG	3796.0
NEO25.SG	0.3287467360496521	Denmark	Denmark_SouthScandinavia_MN.SG	5085.0
NEO254.SG	0.3256778419017792	Denmark	Denmark_EM_Maglemose.SG	10420.0
NEO259.SG	0.051052991300821304	Sweden	Sweden_MN_TRB_N.SG	4915.0
NEO261.SG	0.933515727519989	Sweden	Sweden_LN.SG	3966.0
NEO262.SG	0.06992708146572113	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7017.0
NEO265.SG	0.08611344546079636	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	6017.0
NEO268.SG	0.08618076145648956	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7642.0
NEO27.SG	0.9307193160057068	Sweden	Sweden_Mesolithic.SG	9648.0
NEO270.SG	0.12499949336051941	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7605.0
NEO278.SG	0.05555983632802963	Ukraine	Ukraine_Don_LBA_EIA.SG	2929.0
NEO28.SG	0.6029587388038635	Denmark	Denmark_SouthScandinavia_EN.SG	5485.0
NEO119.SG	0.10901264101266861	France	France_Chalcolithic.SG	4337.0
NEO29.SG	0.44766682386398315	Denmark	Denmark_SouthScandinavia_EN.SG	5521.0
NEO300.SG	0.8774359822273254	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7244.0
NEO302.SG	0.9262919425964355	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7328.0
NEO304.SG	0.7078473567962646	Ukraine	Ukraine_Dnieper_N_Mariupol.SG	7450.0
NEO305.SG	0.8738828897476196	Ukraine	Ukraine_N_1d.rel.NEO302.SG	7102.0
NEO306.SG	0.8874237537384033	Estonia	Estonia_CWC.SG	4453.0
NEO307.SG	0.39049872756004333	Latvia	Latvia_MM_Kunda.SG	8104.0
NEO120.SG	0.08217918127775192	France	France_BA.SG	3314.0
poz1039.SG	0.23704616725444794	Poland	Poland_Mokrzec_Mierzanowice_BA.SG	4113.0
buk002.SG	0.06482169777154922	Romania	Romania_Negrilesti_StarcevoCris_EN.SG	7494.0
buk004.SG	0.12391029298305511	Romania	Romania_Gumelnita_Gumelnita_LN_Eneolithic.SG	5880.0
buk010.SG	0.14700575172901154	Romania	Romania_Garlesti_Salcuta_EN.SG	7411.0
buk019.SG	0.38394322991371155	Romania	Romania_Curatesti_Boian_LN_Eneolithic.SG	6833.0
buk022.SG	0.3283582627773285	Romania	Romania_Curatesti_Boian_LN_Eneolithic.SG	6833.0
buk023.SG	0.16072337329387665	Romania	Romania_Curatesti_Boian_LN_Eneolithic_contam_1d.rel.buk019.SG	6782.0
lbk102.SG	0.28436601161956787	Poland	Poland_Kruszyn_ELBK_N.SG	6100.0
lbk104.SG	0.2354719638824463	Poland	Poland_Kruszyn_ELBK_N.SG	6100.0
lbk138.SG	0.42888110876083374	Poland	Poland_KruszaZamkowa_LLBK_LLengyel_N.SG	6111.0
poz120.SG	0.9192498326301575	Poland	Poland_KruszaZamkowa_LLBK_LLengyel_N.SG	6144.0
